glove_0,glove_1,glove_2,glove_3,glove_4,glove_5,glove_6,glove_7,glove_8,glove_9,glove_10,glove_11,glove_12,glove_13,glove_14,glove_15,glove_16,glove_17,glove_18,glove_19,glove_20,glove_21,glove_22,glove_23,glove_24,glove_25,glove_26,glove_27,glove_28,glove_29,glove_30,glove_31,glove_32,glove_33,glove_34,glove_35,glove_36,glove_37,glove_38,glove_39,glove_40,glove_41,glove_42,glove_43,glove_44,glove_45,glove_46,glove_47,glove_48,glove_49,glove_50,glove_51,glove_52,glove_53,glove_54,glove_55,glove_56,glove_57,glove_58,glove_59,glove_60,glove_61,glove_62,glove_63,glove_64,glove_65,glove_66,glove_67,glove_68,glove_69,glove_70,glove_71,glove_72,glove_73,glove_74,glove_75,glove_76,glove_77,glove_78,glove_79,glove_80,glove_81,glove_82,glove_83,glove_84,glove_85,glove_86,glove_87,glove_88,glove_89,glove_90,glove_91,glove_92,glove_93,glove_94,glove_95,glove_96,glove_97,glove_98,glove_99
-0.15858180820941925,0.2110273689031601,0.32178133726119995,-0.15845473110675812,-0.03891568258404732,0.18909390270709991,-0.15296699106693268,0.1280747801065445,0.02609250321984291,0.017480967566370964,0.04245477169752121,-0.019037099555134773,0.2645333707332611,0.02102159522473812,0.1251969337463379,-0.23948688805103302,0.17925278842449188,0.12356632202863693,-0.24050983786582947,0.21508905291557312,0.15950283408164978,0.0066698212176561356,0.15623687207698822,-0.045075424015522,0.1936994343996048,0.043088700622320175,-0.13749946653842926,-0.40723609924316406,-0.006707511376589537,-0.15853948891162872,-0.020008908584713936,0.49405041337013245,0.005457190331071615,-0.007350169587880373,0.06797610968351364,0.2505437433719635,-0.0021508424542844296,0.14776712656021118,0.04975218325853348,-0.22310711443424225,-0.2959175705909729,-0.1065831109881401,0.15344953536987305,-0.3645825684070587,-0.04100092872977257,-0.05120884254574776,0.23892071843147278,-0.29179805517196655,-0.09555386751890182,-0.6986722946166992,0.13449282944202423,-0.1021096333861351,0.16643314063549042,1.0571831464767456,-0.11911848932504654,-2.1931378841400146,0.03934313356876373,-0.2898993492126465,1.533426284790039,0.35615575313568115,-0.058773014694452286,0.48019248247146606,-0.2129611223936081,0.03786550462245941,0.7775927782058716,0.0008503546705469489,0.48841550946235657,0.15491127967834473,0.2402963787317276,-0.20809029042720795,-0.04379246383905411,-0.25763794779777527,-0.05667726695537567,-0.27232375741004944,0.23468007147312164,0.03940737619996071,-0.12628518044948578,-0.09226241707801819,-0.8810504674911499,-0.007584396284073591,0.5758868455886841,0.05226362496614456,-0.5392155647277832,0.10966084897518158,-1.3704828023910522,-0.18571965396404266,0.1041509136557579,-0.14979231357574463,-0.25749197602272034,-0.41159501671791077,-0.1522980034351349,-0.031698670238256454,-0.15083886682987213,0.063551165163517,-0.2805629074573517,-0.024355804547667503,-0.12470962852239609,-0.3223535120487213,0.4317838251590729,0.217267245054245
-0.11838852614164352,0.17847126722335815,0.24092720448970795,-0.40789905190467834,-0.11152038723230362,0.10702657699584961,0.000644627318251878,0.2223455309867859,0.08057519793510437,-0.07019222527742386,0.2759258449077606,0.11344978958368301,0.22126992046833038,-0.15863431990146637,0.21105249226093292,-0.335260272026062,0.12253320217132568,0.196532741189003,-0.4842870235443115,0.24972033500671387,0.282905250787735,-0.028950540348887444,0.16329091787338257,0.05366035923361778,0.06805596500635147,-0.04689466953277588,-0.07221434265375137,-0.4113530218601227,0.05464332178235054,-0.26365551352500916,-0.054358284920454025,0.6554791927337646,-0.028650328516960144,0.09556857496500015,0.02882332168519497,0.30498257279396057,-0.1390470266342163,0.2164827138185501,-0.02111920900642872,-0.14099013805389404,-0.3468421399593353,-0.3029417097568512,0.051711808890104294,-0.4529496431350708,-0.2676790654659271,-0.08117224276065826,0.040498752146959305,-0.4342213571071625,-0.17532600462436676,-0.74588543176651,0.09744060039520264,0.03877229616045952,0.06979075074195862,0.9781151413917542,-0.32833531498908997,-2.1957790851593018,-0.07273378223180771,-0.12250087410211563,1.5284523963928223,0.49626222252845764,-0.023174747824668884,0.6569411754608154,-0.22593529522418976,0.11618294566869736,0.6321213841438293,-0.03448665514588356,0.5064688324928284,0.48594391345977783,0.11074336618185043,-0.18384088575839996,0.101833276450634,-0.39643052220344543,0.008981038816273212,-0.3207770884037018,0.2309829145669937,0.09844505786895752,-0.18861931562423706,0.0001824727951316163,-0.803196907043457,-0.05956350266933441,0.5838237404823303,-0.21470391750335693,-0.5448184609413147,-0.07109735906124115,-1.2369502782821655,-0.37069475650787354,0.184645414352417,-0.2182314544916153,-0.24482150375843048,-0.3064594864845276,-0.026185574010014534,-0.13126248121261597,0.07078325003385544,-0.264064222574234,-0.5812806487083435,-0.13691750168800354,-0.0913553237915039,-0.10138992220163345,0.4631255865097046,0.20346736907958984
-0.08076202869415283,0.23027794063091278,0.22058293223381042,-0.24730391800403595,0.04081537947058678,0.02866266667842865,-0.0905316025018692,0.27614080905914307,0.02809307910501957,0.09538009017705917,0.0777943953871727,0.0998762771487236,0.25802546739578247,-0.041049301624298096,0.1323402374982834,-0.21954557299613953,0.29182296991348267,0.07043424993753433,-0.23884446918964386,0.27157729864120483,0.2779816687107086,-0.008954489603638649,0.12464644759893417,0.04362895339727402,0.1808222085237503,-0.1580132395029068,-0.18580719828605652,-0.2617221772670746,-0.0635136216878891,-0.1802433729171753,-0.08560553938150406,0.4834524095058441,0.020789045840501785,0.023956572636961937,0.13509109616279602,0.31695157289505005,-0.0935952216386795,0.1353975236415863,0.029868584126234055,-0.2862618863582611,-0.13953539729118347,-0.16174302995204926,0.11699388176202774,-0.31974902749061584,0.061301641166210175,0.06685122102499008,0.19110101461410522,-0.279920369386673,-0.07778802514076233,-0.6318928003311157,0.14339344203472137,-0.11965211480855942,0.06056614965200424,0.8953107595443726,-0.2731742262840271,-2.0850789546966553,-0.13818447291851044,-0.22107572853565216,1.5813374519348145,0.3590441048145294,-0.1517418920993805,0.5951880812644958,-0.21729707717895508,0.08806535601615906,0.6091331839561462,-0.06158442050218582,0.4622352123260498,0.21744748950004578,0.18107585608959198,-0.18467876315116882,-0.15597952902317047,-0.17655014991760254,-0.16391947865486145,-0.236304372549057,0.12835566699504852,0.08291904628276825,0.04570123925805092,-0.01959194801747799,-0.8498356938362122,0.035352982580661774,0.6230974197387695,0.008584076538681984,-0.38459494709968567,0.07361773401498795,-1.1751309633255005,-0.23719096183776855,0.18550565838813782,-0.1559726744890213,-0.25944265723228455,-0.33594462275505066,-0.049052901566028595,-0.0007258128607645631,0.005040070973336697,-0.09436598420143127,-0.42065104842185974,-0.0204455703496933,-0.05899009853601456,-0.1714068353176117,0.5353757739067078,0.19101987779140472
-0.07109590619802475,0.04158028960227966,0.2714798152446747,-0.1511288732290268,0.06384998559951782,0.10533775389194489,-0.11504997313022614,0.292879194021225,-0.018799852579832077,0.04697290435433388,0.13876360654830933,-0.016478482633829117,0.2008696049451828,0.08395753055810928,0.15875200927257538,-0.1702570766210556,0.17827270925045013,0.10813457518815994,-0.331982284784317,-0.003169151023030281,0.17139846086502075,-0.09265858680009842,0.16704429686069489,0.0392577238380909,0.20507119596004486,-0.02270718477666378,-0.07763918489217758,-0.42270559072494507,0.07515127211809158,-0.22668083012104034,-0.022479014471173286,0.4095799922943115,-0.10993034392595291,0.06959608942270279,0.00920108612626791,0.19068188965320587,-0.05688156932592392,0.20762836933135986,-0.0832425206899643,-0.22127515077590942,-0.3268831968307495,-0.19398148357868195,0.16795985400676727,-0.23305237293243408,-0.01655491814017296,-0.06822630017995834,0.11106900125741959,-0.3485989570617676,-0.0006001534638926387,-0.6260230541229248,0.012458540499210358,0.048660244792699814,0.13814865052700043,1.022351622581482,-0.2912027835845947,-2.1281707286834717,-0.05537501350045204,-0.16183507442474365,1.5003881454467773,0.43254610896110535,-0.16994453966617584,0.6083586812019348,-0.24406927824020386,0.18949849903583527,0.6372785568237305,-0.13580399751663208,0.38517725467681885,0.29155704379081726,0.07872289419174194,-0.1842319220304489,-0.08240154385566711,-0.16682222485542297,-0.03550583869218826,-0.3434318006038666,0.1237693727016449,0.19505688548088074,-0.13321232795715332,0.0012388137402012944,-0.8531922101974487,0.006015556864440441,0.5247480273246765,-0.020351245999336243,-0.33964604139328003,0.054399024695158005,-1.2275161743164062,-0.22756294906139374,0.1008329838514328,-0.1425173580646515,-0.2006942480802536,-0.24070784449577332,-0.1084473729133606,-0.1066315546631813,-0.10881101340055466,0.11965569853782654,-0.4115106463432312,-0.11949235945940018,-0.15730643272399902,-0.2179032266139984,0.4251037836074829,0.10948087275028229
-0.031975001096725464,0.2533779442310333,0.2997865080833435,-0.1768481731414795,-0.09673534333705902,0.11077971011400223,0.00021242989168968052,0.23824214935302734,0.049791932106018066,0.04380707070231438,0.16312041878700256,0.09688391536474228,0.26937565207481384,0.11333329230546951,0.11187821626663208,-0.40608784556388855,-0.06735929101705551,0.20515812933444977,-0.42979830503463745,0.14209114015102386,0.18780016899108887,0.01563192345201969,0.093357153236866,-0.005132925231009722,0.18764378130435944,0.1539805680513382,-0.27947667241096497,-0.5150534510612488,0.18564791977405548,-0.17787985503673553,0.005678287707269192,0.6822521090507507,0.054499637335538864,0.10268878191709518,0.15190215408802032,0.3758256733417511,-0.11015963554382324,0.18528029322624207,-0.009030005894601345,-0.12935413420200348,-0.37952834367752075,-0.15995895862579346,0.34827834367752075,-0.419236421585083,-0.14231716096401215,-0.1291898787021637,0.20659005641937256,-0.32261568307876587,0.11593835800886154,-0.8672580122947693,0.19647948443889618,-0.04246707633137703,0.21643371880054474,1.070371389389038,-0.16570255160331726,-2.2830569744110107,-0.04565993323922157,-0.03298357501626015,1.5267820358276367,0.5479567646980286,0.0954250767827034,0.7363759875297546,-0.456739217042923,-0.0033830925822257996,0.7837548851966858,-0.09555165469646454,0.463733047246933,0.3133982717990875,0.07398828119039536,-0.09472884237766266,-0.021017929539084435,-0.1424577832221985,0.12575115263462067,-0.29537683725357056,0.2741789221763611,0.17380443215370178,-0.16267742216587067,-0.05711815133690834,-0.8098078370094299,-0.02476128563284874,0.4748089611530304,0.050812430679798126,-0.4704657196998596,-0.08266914635896683,-1.6067358255386353,-0.28946325182914734,0.10113020986318588,-0.24117043614387512,-0.3578888475894928,-0.25588545203208923,-0.150603786110878,-0.12788793444633484,-0.02416977845132351,0.07225828617811203,-0.5061479210853577,0.1329483538866043,-0.2094712257385254,-0.15936864912509918,0.24932797253131866,0.3088027536869049
-0.08366824686527252,0.15998485684394836,0.2355818748474121,-0.39094704389572144,-0.10607673227787018,0.2539360523223877,-0.3290875256061554,0.38290029764175415,0.11335565149784088,-0.1665053367614746,0.3019599914550781,0.20768782496452332,0.36747196316719055,0.05625953525304794,0.056874532252550125,-0.36103999614715576,0.10336432605981827,0.19884638488292694,-0.4001159369945526,0.2647697627544403,0.13751620054244995,0.21448373794555664,0.31259405612945557,0.09871142357587814,0.1406751126050949,-0.003704420756548643,-0.32495197653770447,-0.4256795644760132,0.18209771811962128,-0.2031775265932083,0.05687140300869942,0.49788951873779297,-0.03360854834318161,0.055410806089639664,-0.08561073988676071,0.21438980102539062,-0.1236363872885704,0.06192665919661522,-0.05019933357834816,-0.23513606190681458,-0.35113003849983215,-0.3266371488571167,0.28049787878990173,-0.33561864495277405,-0.1502920240163803,0.1435055285692215,-0.009959867224097252,-0.3415033519268036,0.12057331204414368,-0.8317078351974487,0.03235040232539177,0.08910759538412094,-0.0996103286743164,1.1402086019515991,-0.16394847631454468,-1.9376882314682007,0.043446727097034454,-0.1189110055565834,1.4787328243255615,0.5559694170951843,-0.01741766557097435,0.6677446365356445,-0.31888914108276367,0.10843650251626968,0.7206757664680481,-0.010678265243768692,0.6371061205863953,0.3003353476524353,0.21921196579933167,-0.13882574439048767,0.03372746706008911,-0.23593667149543762,0.1867198646068573,-0.4776236414909363,0.045408401638269424,0.24690507352352142,-0.21777676045894623,0.04822540283203125,-0.5951022505760193,-0.03596273437142372,0.6231237053871155,-0.026994390413165092,-0.4453153908252716,0.20211797952651978,-1.282785415649414,-0.126608744263649,0.094841867685318,-0.060815997421741486,-0.29686492681503296,-0.18891239166259766,-0.1869773268699646,-0.16535742580890656,0.0925506204366684,0.006551011465489864,-0.4729915261268616,-0.0586644746363163,-0.12298265844583511,-0.1855207234621048,0.3722262680530548,0.2691759467124939
-0.1389407068490982,0.01613459922373295,0.16864171624183655,-0.2669619917869568,0.005937302019447088,0.3828260004520416,-0.2081286907196045,-0.09445999562740326,0.08156239986419678,0.06293409317731857,-0.024973398074507713,-0.04640530049800873,0.17223599553108215,-0.03635013476014137,0.15371549129486084,-0.09914001077413559,0.17780500650405884,-0.04128820076584816,-0.19347451627254486,-0.007029205560684204,-0.2000563144683838,-0.04165099933743477,0.08679699897766113,-0.02807840146124363,0.20516690611839294,0.26642560958862305,-0.158929705619812,0.03904350847005844,-0.04990199953317642,-0.11659801006317139,0.11527069658041,0.3790310025215149,0.13317950069904327,0.14245600998401642,0.1692264974117279,0.024575401097536087,-0.03154299780726433,-0.26222291588783264,0.08837980777025223,-0.012761630117893219,-0.223546102643013,-0.18549898266792297,0.09642074257135391,-0.24517416954040527,-0.19367660582065582,0.03464800491929054,-0.18965420126914978,-0.19073212146759033,0.24437248706817627,-0.5006359815597534,0.14362023770809174,0.2689104676246643,-0.11895690858364105,0.6500279903411865,-0.1735147088766098,-1.072152853012085,0.03211650252342224,-0.2977150082588196,1.0259569883346558,0.3050537705421448,0.02333565056324005,0.367428719997406,0.01988690160214901,0.02855130471289158,0.5192548036575317,0.10828099399805069,0.0650223046541214,0.040304698050022125,0.5529053807258606,-0.2710219919681549,-0.09030599147081375,-0.2617669999599457,0.02416941523551941,-0.39552390575408936,0.04657779261469841,0.3029613494873047,-0.08562900125980377,-0.1156696081161499,-0.5835859775543213,-0.1457699090242386,0.4712527394294739,0.04387199878692627,-0.2298130989074707,0.12517130374908447,-1.0393240451812744,-0.051304109394550323,0.19418612122535706,-0.09489689767360687,-0.075375497341156,-0.2897706925868988,-0.08567818254232407,0.22195854783058167,0.0568402037024498,0.07100939750671387,0.06831400096416473,-0.14286190271377563,-0.09749370813369751,-0.10999895632266998,0.23473401367664337,0.19859397411346436
-0.11406350135803223,0.4223875105381012,0.38269752264022827,-0.11375400424003601,-0.07527749240398407,-0.1107349842786789,-0.18451151251792908,-0.021529998630285263,-0.19803500175476074,-0.2025202512741089,0.039065245538949966,-0.10708749294281006,0.2553024888038635,-0.22610923647880554,-0.1768925040960312,-0.5111550092697144,0.07491500675678253,0.05228474736213684,-0.5323925018310547,0.34047624468803406,0.36899274587631226,0.5648275017738342,0.061650000512599945,-0.4287799894809723,0.14386150240898132,-0.12272875010967255,-0.30760249495506287,-0.5300557613372803,0.0405382439494133,-0.16031751036643982,-0.1714635193347931,0.354543000459671,0.07085150480270386,-0.15755900740623474,0.14829549193382263,0.28324687480926514,-0.11775724589824677,0.12497329711914062,-0.08806000649929047,-0.08747900277376175,-0.43253499269485474,-0.09112599492073059,0.10683993995189667,-0.30327749252319336,-0.07268500328063965,-0.1312202513217926,0.48399752378463745,-0.21611274778842926,0.1565680056810379,-0.5772299766540527,-0.08486050367355347,-0.1850225031375885,0.16355249285697937,1.162867546081543,-0.17197374999523163,-2.48294997215271,-0.07797999680042267,-0.14019450545310974,1.5113999843597412,0.34219998121261597,-0.05806075036525726,1.1400150060653687,-0.431102454662323,0.11499500274658203,0.7894600629806519,0.04095499962568283,0.4090897738933563,0.23850250244140625,0.3249974846839905,-0.0382707454264164,0.1981315016746521,-0.31988024711608887,0.02498750388622284,-0.33519500494003296,0.4082750082015991,-0.08283774554729462,-0.09194450080394745,-0.21144750714302063,-0.6175025105476379,0.01353822834789753,0.612185001373291,0.25235602259635925,-0.3515225052833557,0.10768748074769974,-1.6175750494003296,-0.00657925009727478,0.05803748965263367,-0.2452004849910736,-0.597540020942688,-0.49795249104499817,0.043470002710819244,-0.19155776500701904,-0.1277417540550232,0.029440000653266907,-0.5727900266647339,-0.02197449654340744,-0.4751249849796295,-0.2687901258468628,0.3653877377510071,0.2502559721469879
-0.2531494200229645,0.2006080150604248,0.34941020607948303,-0.5801420211791992,-0.27351438999176025,0.31145480275154114,-0.3544839918613434,-0.3248271942138672,0.18483319878578186,0.07211760431528091,0.12276740372180939,-0.045103996992111206,-0.04633459448814392,-0.11660687625408173,0.19037199020385742,-0.34572404623031616,-0.009518003091216087,0.022859197109937668,-0.11215601116418839,0.33943599462509155,-0.03464400768280029,0.1466788351535797,0.3909556269645691,0.217413991689682,0.027555402368307114,0.36261481046676636,-0.20417800545692444,-0.16399802267551422,-0.2041444033384323,-0.3929399847984314,0.27298641204833984,0.5084999799728394,0.22391600906848907,0.11409740149974823,0.1319659948348999,0.19663280248641968,-0.06602440774440765,-0.13225999474525452,-0.20810599625110626,0.02079174295067787,-0.13204999268054962,-0.20936718583106995,-0.10051220655441284,-0.35296040773391724,-0.21164600551128387,-0.16100139915943146,0.13152402639389038,-0.09118399769067764,0.3330659866333008,-0.7031959295272827,0.38407599925994873,0.17441220581531525,-0.09557300060987473,0.7193520069122314,-0.5209458470344543,-1.4167791604995728,0.11627060174942017,-0.392895370721817,1.376323938369751,0.37853720784187317,-0.024780195206403732,0.7178565859794617,-0.25748223066329956,0.11376000940799713,0.617792010307312,-0.021066606044769287,0.358815997838974,0.2290399819612503,0.5832419991493225,-0.24744459986686707,-0.28470420837402344,-0.5994440317153931,0.2652028203010559,-0.17744362354278564,0.195515975356102,0.2513726055622101,-0.3841239809989929,-0.1746639907360077,-0.8033679723739624,-0.13249780237674713,0.6325874328613281,-0.24176578223705292,-0.3244419991970062,0.13843399286270142,-1.5773398876190186,0.060690801590681076,0.2667888104915619,-0.2611933946609497,-0.3902552127838135,-0.35649800300598145,0.016877800226211548,-0.0427192822098732,-0.2402460128068924,0.18404600024223328,-0.2177640199661255,-0.1752539873123169,-0.14996099472045898,-0.3361217975616455,0.16476400196552277,0.2203560173511505
-0.09838156402111053,0.2728596031665802,0.3951587378978729,-0.256447434425354,-0.03731823340058327,0.05039018392562866,-0.16991379857063293,0.1166885569691658,0.03267136961221695,-0.06549599766731262,0.20359553396701813,0.048454850912094116,0.2009817212820053,-0.18036974966526031,0.037693846970796585,-0.2129753977060318,0.15797805786132812,0.17692840099334717,-0.29476383328437805,0.28707394003868103,0.24441547691822052,0.07795295864343643,0.17833220958709717,0.0027503781020641327,0.12438175082206726,-0.021786687895655632,-0.11615191400051117,-0.4581421911716461,-0.030213192105293274,-0.17627844214439392,0.03682881221175194,0.41363799571990967,-0.03593175858259201,0.039363034069538116,0.13753898441791534,0.40453004837036133,-0.05427130311727524,0.12209229916334152,0.030900098383426666,-0.21549192070960999,-0.25343579053878784,-0.20851150155067444,0.03422345221042633,-0.43622711300849915,-0.22356972098350525,-0.014267058111727238,0.09782044589519501,-0.34740567207336426,0.015699854120612144,-0.7901591062545776,0.17776966094970703,-0.03964449465274811,0.09836951643228531,0.9964190125465393,-0.25624722242355347,-2.0486598014831543,0.0019910456612706184,-0.11135141551494598,1.5501593351364136,0.3021983504295349,-0.06348564475774765,0.6172100305557251,-0.3412827253341675,0.15793177485466003,0.7759724259376526,-0.08192352205514908,0.483829528093338,0.3150704503059387,0.18393084406852722,-0.25769174098968506,-0.040335629135370255,-0.289069801568985,-0.051728811115026474,-0.2289239913225174,0.10475799441337585,0.0655091181397438,-0.1271372139453888,-0.03204067796468735,-0.8296831250190735,-0.030416280031204224,0.612221360206604,0.018352216109633446,-0.5411804914474487,-0.03757176175713539,-1.2832006216049194,-0.2518872618675232,0.030959291383624077,-0.21834628283977509,-0.3595562279224396,-0.365337610244751,-0.1451610028743744,-0.03332420065999031,-0.015188428573310375,-0.11916911602020264,-0.5011242628097534,-0.028888603672385216,-0.11244406551122665,-0.2585941255092621,0.49966174364089966,0.26297783851623535
